AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
54980599-9fd9-4508-bd9e-b2f4b7dbddab,ae2e1dbb-b58e-402a-a76f-d492571cb36a,Yes,Saint Mary's Medical Center,Medical Group,2023-11-16,2025-07-03
acfb3e81-b8ce-4344-ae41-9bdb3f1a792b,1e0f95cc-36b6-40bf-97bc-dd2e82ac5e52,Yes,Hackensack Medical Affiliates,Medical Group,2017-07-18,2025-07-03
f161aa75-19e6-4125-b346-d95a3be5b41b,b3d302bc-f3f8-4f49-84ce-dda9c55ad4ad,Yes,Princeton Health Group,Medical Group,2019-09-12,2023-04-05
55849ef0-37e2-418f-a6c2-1ab50eef6f0f,b73a87d3-5483-45f2-bf54-9bb1ed288d6c,Yes,Princeton Health Group,Hospital,2023-09-16,2025-03-11
80607142-1973-40df-ba67-6d3208863739,d0d1d78a-2509-4b23-abd2-2df113991a30,Yes,Saint Mary's Medical Center,Hospital,2020-06-19,2023-06-03
6b60d32a-943d-43fa-b96b-72b50cf97acf,241fae59-9378-470d-b0ce-75210db9166b,Yes,Newark General Hospital,Medical Group,2017-05-18,2020-12-12
ddb74112-7b5d-49e8-8447-b2ff3516df48,6047ae5b-0b7e-4300-91de-6a6e8cc4efd9,Yes,Princeton Health Group,Clinic,2016-05-04,2021-05-18
ce63d7fb-5fd3-48d2-aa94-ece39eb14227,4abe9781-49a2-4a0f-a937-949b604619de,Yes,Jersey Shore Hospital,Hospital,2016-06-23,2020-02-25
3f15a8ef-767b-48ad-b3a2-733b38e1983c,8f6d51a8-b92d-4514-9959-017128493303,Yes,RWJBarnabas Health,Health System,2018-01-11,2020-05-21
06f3a4ce-d818-4549-8369-ecb1dcefeb1e,38048237-1f3a-4a56-870a-d471d6ef8ae5,Yes,RWJBarnabas Health,Hospital,2020-12-10,2025-07-03
29978f52-4da7-4eaa-9375-dcaccad31297,2082e2d9-6c74-4b9c-8ead-44866096a7ec,Yes,RWJBarnabas Health,Health System,2017-02-10,2025-07-03
77c278bf-e59f-4c61-b5cc-5a8f42c32de1,dbfed0a5-7a2d-4f8b-93b7-04eea6a13611,Yes,Saint Mary's Medical Center,Medical Group,2016-01-23,2020-07-24
9ee1c2a4-a447-4587-ac1e-611e4ae9abc7,f7f8a47c-aaf0-4b7b-94c3-064c06352809,Yes,Atlantic Health System,Health System,2020-01-12,2022-05-07
648dc55e-e6bd-4ace-874c-549937fff26a,62eb0866-9180-4a43-9da1-faaa1bddce32,Yes,Hackensack Medical Affiliates,Hospital,2024-04-10,2025-07-03
f57f94e6-8622-4646-89ba-98196c2f5364,6cd9784d-c007-461d-a86b-3996510b6f54,Yes,Trinitas Regional Medical Center,Medical Group,2023-04-18,2025-07-03
ef77c3be-5440-4adc-8b6d-bbe7895dea24,d997db43-9e80-47f1-9e2b-dafc89d5b8b2,Yes,Jersey Shore Hospital,Clinic,2017-09-27,2023-08-14
465400d3-0680-4129-9ac0-6563de0889db,d5852fbd-0c62-4924-b7fa-54dfd003ecdb,Yes,Saint Mary's Medical Center,Hospital,2022-10-26,2025-07-03
53708dc1-daed-447e-9146-5ff3c85a5985,5eed0778-8273-41e7-9c7a-208d81c3dd80,Yes,Atlantic Health System,Medical Group,2020-05-29,2025-07-03
c1055ae1-673a-4a72-ad40-5dffa686cc8d,2e7eb2ff-feba-4e1e-9674-4d624ab5a440,Yes,Hackensack Medical Affiliates,Hospital,2018-06-23,2025-07-03
0e0d5736-f268-403d-9442-ab324d79e7a2,d5dc6945-25d2-4c61-98bd-282f23fe6e31,Yes,RWJBarnabas Health,Medical Group,2016-03-04,2019-02-21
37b7b3d8-61c1-4256-8ed4-6781ce2265f2,d70964a3-6110-414c-a166-fdb272eac674,Yes,Trinitas Regional Medical Center,Hospital,2021-04-20,2025-07-03
9c24b458-4ba3-420d-9b5c-892573b1d93d,dbbe4fb2-6486-48a2-a28f-6a3f20bf54aa,Yes,RWJBarnabas Health,Medical Group,2018-07-21,2019-09-06
04c48e00-6c81-4e8f-b91c-5bf1041a4f5a,40ce7506-1eac-40eb-ad22-cd7d6b00053d,Yes,Trinitas Regional Medical Center,Medical Group,2016-02-03,2022-07-23
97bd3ee8-e1c9-4dd1-abe1-d79247b98177,31b0188b-68d2-4e3e-8350-576b8cacf83c,Yes,Princeton Health Group,Medical Group,2016-03-14,2021-06-12
c64bc193-df03-4aa9-8299-4caa6d66e53e,71015262-6f9a-4cde-89f0-d46561c1cea3,Yes,Atlantic Health System,Health System,2018-07-01,2022-01-31
6d221466-a3b1-464f-a5dd-2dd6ddb83bc5,9a981591-2684-4edd-b0aa-611cc5638c0c,Yes,Jersey Shore Hospital,Health System,2021-12-25,2023-04-02
66bf7f0c-35da-4045-bc59-353d143e8f7b,1441dbc6-fc3e-4c67-80e2-a6d7b23cc9fb,Yes,Atlantic Health System,Clinic,2017-06-24,2020-05-06
21298445-52e6-4f22-a63f-088748414935,004814a8-5925-4978-9a4a-e49f80649be2,Yes,Saint Mary's Medical Center,Clinic,2017-04-23,2019-02-17
d6d7d762-9482-4681-be11-bd355dc83b0d,fa013d29-82c7-4b60-8a90-1956ddbfe2a3,Yes,RWJBarnabas Health,Clinic,2015-09-23,2022-06-30
7db52bdc-44fe-48a5-afc2-7855a9b5f4e9,79afd2ab-676e-4904-819e-afc7e2d68a0a,Yes,Jersey Shore Hospital,Clinic,2016-07-29,2025-07-03
e7a94f6f-4784-4697-b154-fcf3827d7f4f,cc79dd2d-4099-4ac9-954f-bf87c5b371db,Yes,Trinitas Regional Medical Center,Health System,2019-11-12,2022-01-06
ba21f8c3-af04-4aed-8d8a-c5aa43122dc8,f01ee74a-5a3d-405a-8fa5-849d56705047,Yes,Newark General Hospital,Clinic,2022-09-18,2024-03-29
48a3817c-bb7f-4488-8b8e-1c61db5a4726,05ac929c-9ce2-47b7-99fc-b5278f83ad4c,Yes,Atlantic Health System,Medical Group,2017-09-22,2025-07-03
fcb1d68b-fdc6-410e-bf4e-41df27008478,7036f34d-96c6-4d1b-9870-3e433a2f6b80,Yes,Trinitas Regional Medical Center,Hospital,2016-10-08,2018-12-23
e417d3b6-8008-40a4-ba15-63a1e161e530,5df29dfd-c5b7-437f-8daf-b568920b5459,Yes,RWJBarnabas Health,Health System,2023-03-03,2025-07-03
594fcff7-e84d-4254-abb7-fcede04529c0,126560e4-d9a1-47b4-a083-0ffcf1e988e3,Yes,Trinitas Regional Medical Center,Medical Group,2021-10-29,2025-07-03
4a0ebfd5-a4fd-4e42-a770-e72f448d285a,08f37802-af85-4acb-aece-addf35c930fe,Yes,RWJBarnabas Health,Medical Group,2021-03-19,2024-08-24
42a93810-929b-437f-9ec3-cf6bb71a654a,f3d14157-a9ad-4332-ba20-2089a0420945,Yes,Princeton Health Group,Medical Group,2022-01-02,2025-07-03
243169b8-5e6f-4da3-bc38-084ff35554f8,8255db19-3b07-421f-8651-4ee3fa11a5d0,Yes,Newark General Hospital,Medical Group,2019-03-23,2021-05-14
14e17bb6-6d3d-4c7e-9e21-8996e449bd54,58d539a1-dc99-4971-a121-9fe3361ac6fd,Yes,Jersey Shore Hospital,Clinic,2021-08-14,2025-07-03
c1bd1cd7-fd9a-47b3-ae10-0dc788e8e7ae,f491c296-dbd1-40da-ab72-e36b5dcf222d,Yes,RWJBarnabas Health,Health System,2020-06-29,2025-07-03
911e8d3c-f6c2-4e62-afaa-c106e14902ce,ac6eb9cb-58e3-4ffc-875a-070a3775384e,Yes,Newark General Hospital,Health System,2017-06-17,2018-08-21
0a01733c-00a3-4cba-8608-d1a93e486565,e8187bf0-6028-43b2-8c2f-377af1c3124c,Yes,Newark General Hospital,Hospital,2021-10-29,2023-12-14
9a7ae35e-90f1-47d3-835a-5257bd09917a,27e0adf8-97fa-4588-8aca-671c1d78d577,Yes,Hackensack Medical Affiliates,Hospital,2024-06-28,2025-07-03
b11f2924-18ab-48de-8766-74b2e23de2f0,5c4e3afe-7b2e-4ce3-817e-de9d47ad974d,Yes,Saint Mary's Medical Center,Hospital,2020-11-15,2025-07-03
da1704f7-3e36-4922-93a9-8639751f7e2a,5ef9e36c-adf1-4743-9895-db74f40881e0,Yes,Newark General Hospital,Health System,2018-03-07,2020-01-09
ef255b69-f00e-44cb-93f3-5b8f8bf53f86,2c920778-ff6d-431e-9681-28894f71167c,Yes,Saint Mary's Medical Center,Medical Group,2020-05-18,2025-07-03
f4f88eab-07a3-49b8-85b8-6e09b2b18879,d20057ec-ec9e-402d-9288-b89a3dc0389b,Yes,Trinitas Regional Medical Center,Hospital,2016-06-08,2017-07-24
54e2caa2-da72-4afd-9f07-152501f66813,cb66791b-2738-45c3-b001-fa4be27e6dd8,Yes,Trinitas Regional Medical Center,Medical Group,2020-10-19,2024-06-21
1f909c23-12bd-4a73-849c-1e26b7087ae6,d6d808fc-920e-41de-853a-9fa0b0c34d52,Yes,Hackensack Medical Affiliates,Health System,2023-05-28,2025-07-03
e9a08701-3461-4687-9b43-6219c9a56306,41c599c8-6076-49e9-94d8-07527d730081,No,,,,
1df24be6-a4bb-46a9-8e0b-e631e229c1fd,c24a47c4-6047-4871-892f-1614a7df32e6,Yes,Newark General Hospital,Medical Group,2018-03-11,2019-07-06
681baba4-2c32-4054-9f50-1f7503e6cba9,c94b9828-095b-4598-a934-62ed9eb15b1b,Yes,Jersey Shore Hospital,Medical Group,2021-05-12,2024-09-03
478e7aa5-f9cf-4f62-9d59-269e20ff1005,53546235-668e-4907-8345-55d989c3d5be,Yes,Saint Mary's Medical Center,Clinic,2022-09-13,2024-10-24
9bbaacd0-5b10-4ede-a193-2d04af65a726,84edd3c7-018f-4fd8-8c5c-3c29a8d836aa,Yes,Jersey Shore Hospital,Clinic,2016-09-22,2025-07-03
760135e8-1922-4b2b-a77b-b794d5ffebfc,dc77ba5c-27f0-47e6-be73-95e65ff237a2,Yes,Princeton Health Group,Hospital,2015-12-15,2025-01-19
654e1c0a-e369-4ee9-9765-3ee992a483e6,8d1b701a-332c-42cd-af0e-61470fc1881b,Yes,Jersey Shore Hospital,Medical Group,2021-11-05,2023-09-18
4ed3a072-2263-4b1d-bd7e-0230d0ace120,4009d0d4-ab93-4e0f-a147-14eff88c23eb,Yes,Jersey Shore Hospital,Clinic,2017-12-24,2020-10-29
2fd5a01d-6711-40bf-91c6-0c6dd344dc4e,7c1079c0-daf8-4ab3-82d3-3554b6ce65ce,Yes,Princeton Health Group,Medical Group,2022-07-12,2025-07-03
28f9dd14-3b77-4cf1-a28b-98ab15ed7a49,40a7719d-2b4c-40dd-b760-75faf00443c3,Yes,Newark General Hospital,Health System,2024-05-04,2025-07-03
c2ac860c-ff94-4788-80e0-0e75ddc0a0f5,8a7628b7-5d82-4b9f-9c45-536053792a09,No,,,,
fda6d8a8-c3dd-4f19-ab71-47a36d8d34eb,de8112cf-c154-415d-95c1-d262ebd28ce0,Yes,Trinitas Regional Medical Center,Hospital,2016-12-03,2022-01-25
9c4544c3-7a84-4f0e-b271-fcc2ed68db81,a73b1b83-9003-4240-95e6-aef0baca004c,No,,,,
5d2c99f8-f3e1-4b94-affa-342f4d5c8ad8,f0e6a73d-5738-49b7-9a3e-1ecc8edf0ae0,Yes,Princeton Health Group,Health System,2015-08-31,2018-08-18
a4032027-22d0-46c1-8d71-69fb6c42b586,e2aefa1a-f793-45ed-a907-7691db8f6fb5,Yes,Trinitas Regional Medical Center,Hospital,2019-10-12,2022-12-18
954498a2-1670-4c55-b47a-cf6f565579dd,1621f85e-29ed-4c2f-b71f-1009e81e7332,Yes,Saint Mary's Medical Center,Hospital,2016-01-20,2019-05-31
df947a10-2b8b-43d9-9611-ec9eca2ecbde,bdd2989a-f922-4aa2-a914-749e6a41d991,Yes,Hackensack Medical Affiliates,Clinic,2016-07-20,2025-07-03
f9a68db5-3076-4a6b-a8d5-a53ad9592208,009f4ea7-4957-4f73-a6f9-e2fe91d7356e,Yes,RWJBarnabas Health,Hospital,2022-11-14,2025-07-03
ae42458a-c7ec-4db2-8952-6ded36980b98,c249d15f-a889-4d3c-b4df-ec9b6c704e93,Yes,Newark General Hospital,Clinic,2020-09-22,2025-07-03
1882ca6a-b974-4a96-b757-cfb46b0ee2f8,86702938-2dc3-4cd9-bb0c-660b43e82c08,Yes,Hackensack Medical Affiliates,Hospital,2023-07-18,2025-07-03
8636e5b9-610e-49e3-810d-9e1f2ac41e36,3b16a3cf-cc6d-4087-9b4e-ee24ecb91439,Yes,Atlantic Health System,Health System,2021-09-05,2025-07-03
9eb9fb9f-a60a-4d9e-99de-110a11fdd18f,aa38b1fc-a7e7-4a70-88b3-3ecf9ee7c2e9,Yes,Princeton Health Group,Clinic,2015-11-17,2020-03-31
24d654ce-4a7e-4bab-8bc2-4e9439fe6878,f63bb6de-b2a8-4fb4-8bef-06e1fca281af,Yes,Saint Mary's Medical Center,Hospital,2022-04-22,2025-07-03
3e90eda6-7e07-4d3a-9bd1-bb96558728a3,c0a0605b-8063-4200-a684-e6b6ef3c93e9,Yes,RWJBarnabas Health,Clinic,2022-06-20,2024-04-29
43c3b555-3d0e-4752-b253-19b4a835ae6b,7a30f012-7856-4b43-83a9-252c56c8d826,Yes,Saint Mary's Medical Center,Medical Group,2019-07-06,2025-07-03
b6159872-99d1-464b-bcd4-679aaac5092d,ae7e2126-e2fc-4d89-b7a9-9324fe72767e,Yes,Princeton Health Group,Health System,2019-06-22,2025-07-03
3e93486d-ee0c-4824-b4c2-85afd3efa0f7,5b4ea2ae-6150-4ae1-8a25-eae54b6fe767,Yes,Atlantic Health System,Hospital,2015-11-28,2017-05-19
2f099b1d-9aca-475c-b95a-bb8ebd144795,7f0178d4-ea29-4e02-9de0-68bd037a71a6,Yes,Newark General Hospital,Clinic,2016-06-10,2025-04-11
c783ee4f-7df2-475c-bf53-b2dbb9685c82,5f9b3938-db45-4576-81fb-45a6fdf4675f,Yes,Jersey Shore Hospital,Health System,2023-07-29,2025-07-03
54a53e35-303a-447b-8803-89eddc9b1e4f,fbfc44c1-d7b7-484b-9edb-7e34cfaccfbd,Yes,Trinitas Regional Medical Center,Health System,2019-05-31,2025-05-20
408923fb-070a-4648-9515-86d390c51ab1,255673e0-2e6e-41bb-89f0-4ace19c8ae4d,Yes,Jersey Shore Hospital,Medical Group,2019-03-21,2023-06-06
a1eb4340-6af2-481d-9561-b417fa130b58,f66d2afb-5c38-4be7-88f5-d85ab67595a0,Yes,Saint Mary's Medical Center,Hospital,2022-05-01,2025-07-03
464a8827-3f92-4f23-be3c-e29043af7bb9,8a347533-d118-4b0a-b4e8-699013c55b69,No,,,,
f043239c-e3ac-4c16-bf3a-fa5f14f99661,a576eb59-e263-4254-8f1d-d41c7c965313,Yes,Saint Mary's Medical Center,Clinic,2023-08-29,2025-07-03
908ab160-5cff-43cb-8b19-d1a2f73e73d5,19595146-e373-4ed8-b741-6e0c0cc4200e,Yes,Atlantic Health System,Clinic,2020-12-08,2024-12-18
0af76882-a993-4404-8ac5-53696ef044ee,76b792a8-b518-4793-a042-f0891a94ee32,Yes,Jersey Shore Hospital,Health System,2024-03-12,2025-07-03
45c6ae4f-d36e-4f5e-961f-22e66ecc77a1,f487513e-cef2-486f-b7f0-1217bfe60d55,Yes,Princeton Health Group,Hospital,2021-10-26,2024-04-06
ebc69849-7879-4c99-8ba4-39a85be71423,f797097e-4a93-4a21-af12-9d1fde1bf6e2,Yes,Saint Mary's Medical Center,Hospital,2022-12-04,2025-07-03
208da445-4450-4b95-aba2-08f836132324,4a72d34d-1cbb-4e04-9dd4-cdef11981d08,Yes,Princeton Health Group,Hospital,2024-03-20,2025-07-03
371ef8e2-e3ab-4495-8a47-d83a26211955,76a22bed-5753-4e4b-8a4d-e01bae902942,Yes,Saint Mary's Medical Center,Medical Group,2017-02-12,2024-11-23
47070e50-9b40-4174-8bb9-909671ec00ed,a4d21565-51d9-433b-a0ca-3b20b15c76a5,Yes,Saint Mary's Medical Center,Hospital,2021-06-07,2023-11-23
0e9f774d-cee0-4297-b9ea-393a7c78cd00,1aaf1e5f-f075-4f91-a856-f294a6087d37,Yes,Saint Mary's Medical Center,Health System,2020-01-11,2025-07-03
ff58e3f4-6e4e-4f87-b7e5-f0ad99c0e193,9030bdbc-fe6b-408c-a88a-e2bf695d4a11,Yes,RWJBarnabas Health,Medical Group,2018-01-27,2024-04-20
3068dc6a-3291-4fb8-b49f-38c2f799a95f,d4083045-75a4-4961-808c-8028ecbce0f8,Yes,Hackensack Medical Affiliates,Medical Group,2016-06-30,2025-07-03
33521ab4-4edf-431f-90b9-ea04d26d9671,0025c09b-a131-499d-99cb-60aea532123d,Yes,RWJBarnabas Health,Health System,2018-06-20,2019-07-30
38c78294-cb4c-4ef9-8284-728f35e4fc64,405f9c95-1d25-43c5-9094-8453e8e083f2,Yes,Atlantic Health System,Medical Group,2016-07-31,2020-06-26
78b4b442-915c-45e2-afef-550d7318273f,52deccb8-8d15-42e9-8572-ece326949ff4,Yes,Jersey Shore Hospital,Hospital,2021-08-11,2025-07-03
65b90173-713d-4334-8ef6-cf546ab8f06f,963d5501-b293-4ee0-b2b8-7c0803287725,No,,,,
79abe54e-54f6-4af1-9914-5b9b09be942a,afdb8de4-ae06-4bc2-baa8-17d7c25441f3,Yes,Hackensack Medical Affiliates,Clinic,2018-09-20,2020-02-20
aac81412-441f-41da-a5cb-f101276a3118,221859df-5416-4b27-871f-504f12c28777,Yes,Hackensack Medical Affiliates,Clinic,2018-10-03,2025-07-03
032a22db-b090-48c6-a0cd-82921c237e1f,62bba158-27ff-4e7a-b305-c1763dc70f0c,Yes,Atlantic Health System,Health System,2016-02-06,2025-07-03
875d3f7e-990b-49b3-9455-fa3a158b77da,c392cc6a-a98d-495c-9877-1382fba1e917,Yes,RWJBarnabas Health,Medical Group,2019-02-10,2025-07-03
79fe315d-a7d5-4c36-ac67-13bf5145a72a,d59cfd80-74c2-402b-afef-2863004b5d99,No,,,,
be7543fb-167f-4e09-aa7e-7ae82e355ef8,9ae76f97-eb2c-4c7e-a9cd-05cad8732341,Yes,RWJBarnabas Health,Clinic,2018-06-03,2020-01-05
b0bbbd85-4797-4466-be89-36f1e2f4f52b,99ee7102-987a-44d4-b662-5fdbeef7740b,Yes,Newark General Hospital,Clinic,2020-03-12,2025-07-03
b50989a2-0023-4ef7-be26-0a1e5b059ff5,d86ce35a-4f61-4def-b999-046597f0b554,Yes,Atlantic Health System,Health System,2022-01-05,2025-07-03
ca0bb7fa-84cb-4a9a-8a08-9af70a115d0f,573fb450-7225-462c-b6e8-3aed949220eb,Yes,Trinitas Regional Medical Center,Medical Group,2018-03-06,2025-07-03
252549dd-b067-44b8-8e2d-a06cd7252373,8229a4a1-0e27-4b05-825e-675eeb2596a7,No,,,,
94c74cdd-404a-4cfa-b261-dbdcf0e07a64,861209ff-fad2-4c8e-9e93-c92fd62062bc,Yes,Trinitas Regional Medical Center,Health System,2015-08-22,2020-09-02
ac6c83a6-6da7-4b01-a80d-f6e6c9145bd5,7b5c5ec5-7af6-436c-af03-b9eb06c38192,Yes,Princeton Health Group,Health System,2022-11-02,2025-05-15
52fd98fe-93b1-48c7-8a61-6212d7dc9f9c,ba4dc966-1cfa-499e-b1ab-d3bdf967485b,Yes,Hackensack Medical Affiliates,Clinic,2017-07-29,2022-04-21
6d8862ae-2853-4dff-8fdd-e9196d62a848,92d95158-7562-4a45-bced-863f7bfb5aee,Yes,Jersey Shore Hospital,Medical Group,2023-01-25,2025-07-03
ac1955dc-d205-4c58-b308-dbb69b3ff2ae,cc692aef-1d94-44de-831e-3833bdeaa136,Yes,Trinitas Regional Medical Center,Health System,2019-03-05,2022-01-03
360d80b1-f081-4496-a343-46d377a42dc0,482a18a8-38a3-4f19-935b-2636c6cbbba9,Yes,Saint Mary's Medical Center,Clinic,2022-06-01,2025-07-03
5f1ff4a6-f29e-4753-81ae-4cd0fbc71706,3776bb50-f094-4287-b205-733ff62f2c8b,Yes,Princeton Health Group,Clinic,2021-08-31,2023-11-24
c606f83c-ca61-4921-a2ac-2ca4dc961985,f633c958-5487-4aec-8238-a27ae02b95f8,Yes,Atlantic Health System,Clinic,2021-03-06,2023-05-20
687fba38-85af-4d7e-b648-e4e27773036d,1b03bf88-f425-4339-8042-a2acc5d81089,Yes,Atlantic Health System,Medical Group,2023-06-05,2025-07-03
7de2aff9-a260-466e-9cba-7f31f1756b0c,66fc55f8-46c8-4193-b34f-61cde78ead83,Yes,Hackensack Medical Affiliates,Clinic,2024-02-15,2025-07-03
22ed6ccc-de9e-4700-b560-e020f7d405a4,a09a1b60-12ab-445b-b652-95cba54b48b5,No,,,,
27417948-c03d-47d7-bc02-84391d5598fe,7fd5e220-a1ee-4a27-9a9d-f69617afc0be,Yes,Trinitas Regional Medical Center,Hospital,2022-09-17,2025-07-03
2ff9222b-9093-4951-987a-d49583a3437d,47febde7-5e3c-4753-94c1-88b7774a3325,Yes,Princeton Health Group,Clinic,2020-04-17,2025-07-03
a5fa7890-ae4e-4431-a7a1-2f5785f87685,d34b1455-c333-4046-bc26-7a80d8676ab4,Yes,Saint Mary's Medical Center,Health System,2021-08-15,2025-07-03
a0d687f1-4227-47af-97fa-2be0940795f2,c4cfc2d0-ea8e-447e-a4de-86ac3337d5a2,Yes,Trinitas Regional Medical Center,Health System,2022-02-18,2025-07-03
2491129b-0a0f-46ec-aec4-f0cf050a3ff3,b4484269-8240-4371-86f2-189280aa008c,Yes,Saint Mary's Medical Center,Clinic,2020-07-15,2025-07-03
30a5a2fa-31ef-49df-8117-90b62824cad1,6298024e-a15a-4eb5-97fb-6cf2b38aed3b,Yes,Newark General Hospital,Clinic,2019-01-07,2021-05-21
cb877ac8-3d8e-427c-9859-4c96fa9a86d3,7b24eab6-333e-42d3-aef8-97c81db8debe,Yes,Princeton Health Group,Health System,2018-02-07,2025-07-03
93323247-cb70-4fdc-adf2-0d64a3c8c84b,bccb8861-3589-4703-b258-9cb9ea4f6c40,Yes,RWJBarnabas Health,Hospital,2024-04-24,2025-07-03
99a9c92e-0c89-4077-9423-20c2ab1f3815,d9e87422-22d6-4df5-bb09-6d11a3237f77,No,,,,
623a7b41-9264-477f-b706-753f69cd255f,eba8c6e6-9cef-44d5-a4b1-83b8f85d44f4,No,,,,
8d38765a-f6d4-4c8c-bc6d-41c3ed38ee19,b9633102-fb9d-449e-8cdf-3d5f464d0c10,Yes,Jersey Shore Hospital,Medical Group,2022-02-23,2024-10-08
ddcd128c-a78f-4243-9b59-64d487b72552,aea6773d-87b9-4663-aaa0-6497f539e68f,Yes,Newark General Hospital,Health System,2017-05-22,2021-11-18
264f7dc0-5342-4b5b-8269-3eec52997cb6,80b7c920-3630-4f2a-92e8-bd36d42b6ea8,Yes,Princeton Health Group,Medical Group,2015-12-07,2022-09-02
b0752a41-0974-43f3-a592-e85cc30f0ef3,dc393ed0-0f8a-4ccc-b1ec-2483dd5c779c,Yes,Atlantic Health System,Clinic,2022-05-05,2023-07-02
828bcb8f-9c1a-4d67-aabf-425d3ca6ddaf,ada05f53-8636-4356-936c-cb61e14f1b8a,Yes,Princeton Health Group,Hospital,2017-12-25,2025-07-03
0ad0f526-8be5-4a77-8959-c23010a376de,76fb91b5-9cde-411d-ba9b-b71704fb0cee,Yes,RWJBarnabas Health,Health System,2020-01-07,2025-07-03
66469f94-fa2a-4daf-b898-65a00b5acd8c,89bac0c8-b940-4967-bf78-400c827e6732,Yes,RWJBarnabas Health,Health System,2017-06-28,2018-07-15
bfd596dd-2d48-4d93-b711-3af380c3b347,a4344346-f361-4dcb-96dc-864694cbd1ac,Yes,Hackensack Medical Affiliates,Medical Group,2024-04-12,2025-07-03
279bd18f-c063-46cc-b1fc-14ad0e1a1c3d,2705c664-9fa5-4230-9825-786ddd93cdbb,Yes,Princeton Health Group,Medical Group,2022-04-07,2025-07-03
cdbe7947-2b65-429e-a02d-94a892f26a51,b81d3b9b-c14e-4856-ad30-beb87a5f80d9,Yes,Trinitas Regional Medical Center,Hospital,2020-07-29,2025-07-03
2492be30-257d-48ed-94b1-f5c1b058afab,b835b09e-3d9f-40b5-be66-a8adae7b6f9c,Yes,Trinitas Regional Medical Center,Medical Group,2017-07-08,2021-12-28
b488a296-938a-4199-abb5-8eee0733a987,120a1342-ae43-44e2-bc88-9edc0f33662e,No,,,,
5abab5af-f0ca-4ec9-8d6a-60148fd96afe,6f1a1402-0646-4840-95fd-5ad15d058f4d,Yes,Jersey Shore Hospital,Hospital,2017-06-03,2025-05-22
3cc14fe4-d19a-40b6-8780-4f1378958e68,2c40cf34-614b-4eef-9c37-3cf2b7d6741b,Yes,Trinitas Regional Medical Center,Health System,2021-12-07,2024-05-24
377d9ee8-b47e-4ab1-bb3c-abf27804a6d2,b332bdb9-ae3c-4142-8f7b-bf8f3547191d,No,,,,
5a21e218-a5f1-41b0-8f1f-1ed79759312e,bc0ebd59-9a26-4dbe-b6cd-7f587dde4609,Yes,Atlantic Health System,Medical Group,2020-12-25,2025-07-03
984c22ab-32a0-4ea5-b874-a56c916f0080,6b94ccf8-4b22-4e26-a549-31ca3c7ae005,Yes,Atlantic Health System,Medical Group,2017-11-06,2025-07-03
2477df78-97fc-46e7-bed2-c95034ebf384,455e55bb-1e7e-49e6-b841-25bc042a7168,Yes,Trinitas Regional Medical Center,Medical Group,2022-11-24,2025-07-03
edc2a770-d75c-4cd0-bc8d-a1ac7a35c9ad,40c5b20e-545f-4d57-8b6d-921874df1604,No,,,,
0447093f-1a01-4cf2-a18e-92f157aaed14,956c9e23-1089-40d9-aca2-b44d6c130711,Yes,Newark General Hospital,Medical Group,2015-12-27,2018-06-01
e3a52c9f-ea19-494b-b176-23723357c013,e3bb5097-1503-45c9-b2c8-8c74069065f1,No,,,,
de8994d5-acce-4d00-bcce-c6f5756735df,adefa558-0658-44d7-9fb3-006c605404ac,Yes,Atlantic Health System,Medical Group,2019-07-16,2025-07-03
ecf6271d-51fd-455e-9c77-d490bcb489a9,9489f3d8-4da7-484a-b913-4b12b51a4744,Yes,Atlantic Health System,Clinic,2023-11-12,2025-07-03
95c12abb-1a08-4d0b-8f03-99f8fe29ecb2,e9df1977-bb70-4747-9d06-ed42fca0f380,Yes,RWJBarnabas Health,Hospital,2018-09-20,2020-11-09
9a6a21e3-ec40-4b80-887f-371501e394aa,20a8f0e0-fe59-4e3c-a708-ba2bd59ade14,Yes,Hackensack Medical Affiliates,Medical Group,2022-03-18,2025-07-03
f06e8625-f8ea-4e10-9d96-84c03af432e3,6211b074-9b40-4180-a69a-02ac19cd4b07,Yes,Saint Mary's Medical Center,Medical Group,2016-07-12,2025-07-03
eedf63ca-6050-4c80-b1fd-e20bd35d3508,321f7c08-b749-40f8-a3a1-230ac1f26f43,No,,,,
6c9ba6db-6461-4f4c-9119-18562c4cd47b,290dd485-e913-4f5e-91f9-cf837a1099ac,No,,,,
25f64bcc-c1be-4ce7-8a46-dfe03e74ad18,d6eb301c-c78d-4b1d-8db6-d49af28af7c6,No,,,,
f9c78b59-b55b-44e4-adca-4dcb2743fd6f,c55b4912-136f-4d06-9e81-3c4dcf029fe1,Yes,Atlantic Health System,Health System,2019-08-28,2024-06-19
6533af62-2e58-4e98-aa85-73732c7306d6,34c58956-fd66-4dc3-8e41-8d13fa82b895,Yes,Saint Mary's Medical Center,Clinic,2020-12-27,2023-03-17
0245b839-b247-48d2-8c7f-232ee6f014fb,105f64ad-dd44-4de6-a47e-31a004591853,Yes,Hackensack Medical Affiliates,Health System,2023-10-30,2025-07-03
117b244a-f3f9-4fab-ab34-f17009687d89,2060128c-2849-44f7-8946-8b3ce577d21a,Yes,Princeton Health Group,Medical Group,2017-05-29,2021-06-18
