SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
2b6128c0-cb7b-48e5-b927-5bc5439afa08,6a91d8e8-13bb-4540-a50e-023ed36bc115,208C00000X,Secondary,Cardiology,2022-02-24,2023-06-23
59ce4705-14f6-462b-a0b1-9195ae055fec,a3777ce5-c7ae-4b3e-85a8-df4a85234453,207Q00000X,Primary,Family Medicine,2018-12-12,
b323e2a4-0dba-48a0-ad9d-b104e5407de7,bb5c3a01-d16d-498e-8a90-3b2c9f9c3c89,207Q00000X,Primary,Family Medicine,2019-06-16,
52729ed3-6d31-4cab-86d7-f4947e063448,7ea12bb3-5c18-41ed-bf13-dd8661fc6190,207R00000X,Primary,Internal Medicine,2025-03-09,
b78920d5-6054-402a-928c-60cd927189be,7b2dd9ad-e17f-4202-b332-062669baf03e,207N00000X,Primary,Pediatrics,2016-08-16,
546e00e2-885d-466d-b81c-d654b062a8e5,7efdfdfa-e213-4f87-8a51-c3d599767b9a,208C00000X,Secondary,Cardiology,2024-05-22,
9479824a-59bf-4d96-afd4-4694382bf791,fef8f0b6-6e07-430a-ac96-b2c579d4bc9a,207R00000X,Primary,Internal Medicine,2020-11-30,
2884a1e2-5d94-48bb-85cc-1c6a406b9c4e,930c720f-4968-4a7a-adb1-e9b4cfcd7038,207V00000X,Primary,Obstetrics & Gynecology,2022-03-18,
bea87a3d-8709-4a45-8bf6-97ddcff757e4,4f588493-11a6-461a-a44a-91bde223b866,208C00000X,Secondary,Cardiology,2021-01-18,2022-09-27
1c72a0f4-1013-4c59-ba24-b136aca65e22,c72caf0f-65ff-4dc1-b68a-dc998e4e9932,208Z00000X,Secondary,Geriatric Medicine,2021-06-26,
d1ffaeea-d260-41e7-b47b-7ccad3455525,c9bf65bc-51ca-4948-9f12-b82b25feff66,208D00000X,Secondary,General Practice,2016-01-01,
5f7ba69b-5a7f-4d4d-8ad5-f61739ef4f98,51536d09-1f8d-43ac-a770-7095ed444ca9,208VP0000X,Secondary,Psychiatry,2019-04-06,2025-01-07
6f325ce1-f1a4-4892-a80a-00ff13e7cf13,9c2cac22-454f-41f3-9c3d-6301297335d2,208VP0000X,Secondary,Psychiatry,2024-08-23,
cbcacd3f-313a-4f23-8b18-5bb6767246e5,0d7cb9bf-6f5b-428b-aaa6-c0b2c63d4c8e,208C00000X,Secondary,Cardiology,2022-09-12,
72746e71-e052-4a95-b877-c2cb6df89ca2,991d91ed-82fc-469d-a705-031d416fb603,207V00000X,Primary,Obstetrics & Gynecology,2020-12-02,
40847539-cb4d-4141-b98b-ad9e909ef4c5,8a257e14-11e9-44d4-bca6-d01b5d0a59c4,208VP0000X,Secondary,Psychiatry,2023-06-23,
1f74b406-91e9-4ea9-961e-5038fb69c2e7,ba4c614c-676c-4a0f-b63a-9650c785a492,207Q00000X,Primary,Family Medicine,2018-10-15,
b6a10d32-903c-4306-a5bf-d5b2c3766554,e20b01ab-9bb3-4009-9d90-31443b0209ef,208D00000X,Secondary,General Practice,2018-11-14,
44dec502-87bb-44bf-8110-671a6083b53e,90fa55e6-bffb-4e0f-94c0-d51bba49e0bb,207N00000X,Primary,Pediatrics,2025-02-10,
5c8a7307-459b-4ee5-ba28-dcb42a6c743f,f84271e3-6485-491b-a5b7-3ed72f104d2a,207N00000X,Primary,Pediatrics,2023-02-13,2024-03-06
428a1d2f-b436-49ab-b27c-91e63eb9bfab,a3f39b47-c91a-447e-b519-8db091842443,208C00000X,Secondary,Cardiology,2025-04-20,
c97a7c22-5ca8-4b26-94e0-b32a6205e863,ec5782b0-f421-4a6b-9215-cdbd88c52c85,207R00000X,Primary,Internal Medicine,2025-03-27,2025-06-03
0406487c-2a8b-4915-9480-860cd1000f9e,c01eefb7-f88f-460b-aa76-f3f0c7bdfce9,207R00000X,Primary,Internal Medicine,2024-05-13,
574641f2-b87b-4913-a249-741547c593a6,fefa149e-ecbf-4e0a-ae73-86acc2b35257,207N00000X,Primary,Pediatrics,2022-01-30,2024-06-10
e9c78c28-fcce-45b7-8939-a1bdc40d0481,64f5b2be-3d35-4703-8fc7-999535989777,207N00000X,Primary,Pediatrics,2023-05-30,
c554a387-d776-46e9-a005-42a4acb5b4e8,8904311e-d1d5-470f-a992-0fd7ce02c6c0,207R00000X,Primary,Internal Medicine,2023-05-31,
c1b603a3-a411-4b06-9847-87d26b8126ca,d8471099-b87e-4b77-b706-02c1acb473bd,208C00000X,Secondary,Cardiology,2019-02-07,
3b0caa5c-cc11-49ce-8413-fabd8d279ae9,4cfcc411-9dfe-4c0c-bf53-03a080ffa05b,208Z00000X,Secondary,Geriatric Medicine,2017-05-01,
29bfec6a-c9eb-48f5-99d6-a0ea1d5ca903,5679fb7a-cf72-4134-a8de-0853b26a8a57,207V00000X,Primary,Obstetrics & Gynecology,2015-11-13,
d5348f42-7142-4de2-b368-8ec7bd941eb0,33a9f181-5f2d-42c0-87c2-e8b8dbb4ec9b,207N00000X,Primary,Pediatrics,2022-12-23,2024-08-26
ca2cffb0-ccf5-4fa5-ba3c-f9abc56e1e39,f48e35bd-2e8a-4d33-ad3e-e58b0ace4cd1,208D00000X,Secondary,General Practice,2018-08-07,
9a16058f-79cb-499f-9850-07b65abb7db9,0882193e-8e1f-4191-a962-3f18f93cbb51,208VP0000X,Secondary,Psychiatry,2019-04-21,
9a23a06a-6297-4bd7-a20a-1ba077b74eed,4df3f482-965d-45cf-864f-ff827cd1a9c8,207Q00000X,Primary,Family Medicine,2018-11-26,
a0689367-2e03-435a-8b3a-249be78b80bf,27ecef43-ed49-47ec-a335-22e49b9e32ca,208C00000X,Secondary,Cardiology,2021-06-26,
11e95eb4-7c84-4342-aebf-b51ad63bd53f,4f4fc132-2c04-4d41-a911-4f29ce226cd2,207N00000X,Primary,Pediatrics,2021-07-20,
0d9578b4-20ed-4077-9918-e876057b5d21,04bfe25e-7e0c-49e6-ad71-974ecb7eb035,207Q00000X,Primary,Family Medicine,2021-11-17,2022-06-27
f230b176-9a05-4de7-b52a-f0b0d1cc73db,c6a54c80-d60d-4ecd-a723-8d56893f803d,207V00000X,Primary,Obstetrics & Gynecology,2018-02-26,2020-03-29
7a809cf7-e9a3-4bca-bbf0-685fdebba5ea,294763e3-1ca1-408c-a3c2-f3744994a54e,208D00000X,Secondary,General Practice,2023-01-21,
b6d3f60d-8cba-4f52-9dd3-8a28e3dd1afd,1d246f75-7643-4dd3-95ac-62434161c323,208D00000X,Secondary,General Practice,2024-01-21,2024-03-06
d9223186-7b4b-417b-9b56-5dc940dc4dfc,2698bac0-cda2-4651-9945-81c0119f97f8,208C00000X,Secondary,Cardiology,2022-05-05,
5cf41b7b-5d8a-4de3-88fd-e6d08f3dddd7,835392db-461f-40ad-8bb0-9643c4026096,207N00000X,Primary,Pediatrics,2017-10-27,
62de3924-c79f-496c-8050-23948cfe8bdc,7237151f-957b-453c-a8e0-d827b14f2124,207R00000X,Primary,Internal Medicine,2025-03-28,
028a9350-4eef-42a0-b7de-37358fc5cfc0,c00a10ba-aa7b-475e-88f7-acdf9ff171c3,207N00000X,Primary,Pediatrics,2022-09-19,
3615fe57-3815-4e0f-8208-4d3830aa8db4,2bfa92f7-985a-40b0-9004-96920d89cca0,207N00000X,Primary,Pediatrics,2023-06-07,
0c1fee62-bd24-4c6e-88e9-b7139b61594c,7d592b9b-00ce-44ea-87e5-5474b97ce0cf,207R00000X,Primary,Internal Medicine,2025-04-27,
8e5e5bd8-df96-4ad8-9a30-abaedbb2d980,e232ea72-6026-49a3-a063-4afcaf22c74d,208C00000X,Secondary,Cardiology,2024-08-10,
e49a945b-75d9-4635-b212-7d4ddf3ec666,29d1bde7-f2c9-484a-aaa3-0cb9e107ed5f,207Q00000X,Primary,Family Medicine,2015-08-07,2025-06-20
198d0bf3-d3f5-4746-b725-929d9b95551a,1bb3a5e1-810e-4535-a333-f7a009ed4f6a,208D00000X,Secondary,General Practice,2015-09-21,
11867074-264d-4b31-97ed-07dc1e4a0ad3,5fb8a855-90a5-4942-a450-36706c8e5b63,207V00000X,Primary,Obstetrics & Gynecology,2022-03-09,2024-01-01
2d27f727-bc9a-4e16-a4a1-44000d598e0d,0bf5c375-b86f-491b-935d-b9e7e546f7d7,208D00000X,Secondary,General Practice,2020-01-28,
88c22358-dfae-4006-b8c7-2546e2deaf63,d72dd093-5aac-4db3-9262-9f9aeeaf4182,208Z00000X,Secondary,Geriatric Medicine,2019-04-12,
36711032-9ba3-4a5e-a135-dc98341d6e02,5df1b506-a321-4908-85d7-727641ef8000,207Q00000X,Primary,Family Medicine,2019-11-17,2023-04-01
bf330d81-fa60-4735-a3d0-e185697e956a,b800bd4d-ab7f-4ae7-9d8b-8d04b33953ee,208D00000X,Secondary,General Practice,2020-10-02,
d2160c69-48e7-4d36-bf3e-55878e8fcf96,1d92d08f-3cc3-4839-895a-2fd7bf71c2fb,208VP0000X,Secondary,Psychiatry,2020-01-29,
e396c3c3-de47-4332-b7ef-037868300eaf,8d80a23b-4d92-4f95-8e69-34ded46ff1ed,207V00000X,Primary,Obstetrics & Gynecology,2025-03-09,
80155291-e730-4967-a5ca-25e61af5cae4,e43ae264-7ab4-4e82-bfd6-0f4caf3695ff,208VP0000X,Secondary,Psychiatry,2022-07-20,
8654a6ee-8957-4f70-97f0-4895d29e47af,eba5e488-b68c-45dc-9e83-7eff359342af,207R00000X,Primary,Internal Medicine,2018-12-30,
828670a9-5d11-4678-95ce-da8f34908739,164b96dc-a6c5-4afe-979d-5b1c3e95d938,207N00000X,Primary,Pediatrics,2019-06-23,
ed6ce467-2b4c-4d7d-ae49-edfbea9ba4eb,193b1503-e202-4d7d-b065-d4d2c6e84291,207Q00000X,Primary,Family Medicine,2020-02-19,2021-07-09
194d817b-f213-4c47-93b3-fa5168cdaa24,697e9362-31ab-4f8d-bc9a-ff466396607d,208C00000X,Secondary,Cardiology,2015-11-11,
b53d88df-c727-4b1a-a8ce-f1f914b2ab25,f80b78d8-c05b-42d0-ab87-d4e9d4c047a2,207R00000X,Primary,Internal Medicine,2021-10-14,
95f5931f-300d-452a-a0d1-c9fea023a329,928624be-6068-4ab6-b929-4859f7bae921,207N00000X,Primary,Pediatrics,2023-03-29,
dc5a0b16-ec58-4ba0-b47b-c1ad4bcb84d5,fc6e0a4c-1b8c-4efa-b9e0-2af905d22cb9,207R00000X,Primary,Internal Medicine,2015-08-08,
79f18bd6-122d-4dbf-957a-3b2b6b1e8c36,ea6f5391-e313-4e3a-a608-f9f51b630dde,207V00000X,Primary,Obstetrics & Gynecology,2019-03-16,
9477fbcd-17c9-434d-aa9d-479fac9aff14,b01a27da-6809-44c2-8afb-70756e159a42,207R00000X,Primary,Internal Medicine,2017-11-19,
2eddfb8e-b9e6-49c8-8b5a-3c28101cb949,3eb21b12-586a-4b4e-8d7f-2bb3d83767d1,207N00000X,Primary,Pediatrics,2022-01-10,
f2459476-829c-43dc-8c55-e59ee18907c6,9251a718-ff66-483e-902b-5d8c7b2cfae2,208C00000X,Secondary,Cardiology,2024-07-13,
554a67d1-6b87-4a71-809b-98e05ffc59b8,42587e9d-c3dc-4289-893a-cc392cc54f74,208C00000X,Secondary,Cardiology,2016-01-26,
d83c4913-39b9-46c1-9f38-ad6589ed4f8e,15eed42a-ba35-4e76-9d12-471d79347b2b,207R00000X,Primary,Internal Medicine,2020-11-18,2021-04-30
2ba142b7-5a77-47a0-87d0-3ce7276721bc,a870f499-56eb-4774-92f6-fb809a277da1,207V00000X,Primary,Obstetrics & Gynecology,2020-08-04,
354c1c89-e0aa-4244-a9df-f5341bc25160,7ddc5647-aeca-44af-8b9f-db430647293a,207Q00000X,Primary,Family Medicine,2022-04-25,2024-04-27
1f666f03-b120-4861-bc74-007545c1e928,17ecfe46-68d7-425f-b126-80467b9bbdec,207R00000X,Primary,Internal Medicine,2018-12-18,
0668c6ad-8abf-44ae-a613-f5a2a767a611,d4300712-9e6d-4e49-a5cf-d8b7b88c0cb3,208C00000X,Secondary,Cardiology,2024-03-20,
0ed3d0b9-85ef-4a87-87fe-da58aea0eb73,d906cae5-9737-4a65-b00d-a713651ae024,207R00000X,Primary,Internal Medicine,2016-05-21,
fd047cbe-9ab2-44d8-b099-584152b21282,01b045f6-822b-4bf3-b9bb-4c3699f39cc7,207V00000X,Primary,Obstetrics & Gynecology,2020-10-06,
24534840-7cc5-4658-9c0d-165119998569,94e46100-7fbd-43e3-a625-8f2849d82191,207R00000X,Primary,Internal Medicine,2021-10-28,
cfc5a59c-d6c3-4fee-8b31-409b0eb20c59,531251b6-e1f1-44ad-8ab5-56c37d967b86,207N00000X,Primary,Pediatrics,2022-08-17,
8372d2f8-6c82-473e-a475-ed8c57d29c55,6161762d-4233-453f-ab48-2411d748c811,207Q00000X,Primary,Family Medicine,2018-05-31,
7e4f91c5-88c2-4a83-b827-62d4c95f1faa,36791a67-6fa3-4ac0-b5a2-ee4e7f744cfa,208C00000X,Secondary,Cardiology,2024-10-08,
ffe38707-4264-45bb-bd48-e6f558a1f0bf,2a3ead05-fd55-4cfb-b4d1-8a28764dd57f,208Z00000X,Secondary,Geriatric Medicine,2024-04-09,
bbda50ce-5665-4771-8641-c902e6fc7b4a,1990a09b-6a0a-407b-8748-53309091fd63,207N00000X,Primary,Pediatrics,2020-09-04,2020-09-07
955dfdbd-2e5f-40f6-8000-4048644e4324,e929dea6-9952-4593-a862-2007d13f4d6b,207N00000X,Primary,Pediatrics,2019-01-17,2024-12-14
03351a7a-971d-44be-844b-2649e7d2cf71,70f73d05-31f7-4647-9ce4-f7bc13333c74,207Q00000X,Primary,Family Medicine,2015-10-02,
ecd9d11c-af0e-4e22-ae4b-77c1a7ff6055,e9202c15-7c3d-4cfc-9c29-0bcd5a540563,207R00000X,Primary,Internal Medicine,2023-02-05,
d3a6f005-8989-420a-83b0-182a100d115f,a8b766b8-6702-4553-a16c-19032f21b9cd,207Q00000X,Primary,Family Medicine,2020-04-27,
3956ba7d-7b27-40e0-a01d-9a235e878fbe,1957695b-9183-49a8-89e8-5dc4278815f8,207N00000X,Primary,Pediatrics,2022-09-02,2025-06-12
cb86ce75-5836-4f90-b7a6-b14cff3bb0fb,24a03d99-9fd6-4e11-a86e-22980b9aa9a5,208D00000X,Secondary,General Practice,2016-05-11,
139c2380-3568-4fe4-ab55-ebe9d6afe35a,6ec66629-f82b-4b94-8ce2-4555b3e4ed15,208Z00000X,Secondary,Geriatric Medicine,2024-02-04,
071a2390-dcbe-4e06-b888-82c41753ecd4,b791f157-07fd-4b4a-82d1-442b3586a306,208Z00000X,Secondary,Geriatric Medicine,2018-07-11,2019-06-26
727e6ea2-714f-48e1-b8fb-ea244db70b5e,a77cda9a-756c-4093-b07a-15161db3e582,208Z00000X,Secondary,Geriatric Medicine,2024-07-19,
e7096f71-e10f-4ea7-a709-a3a21c6bb9ee,4c27aad2-eed0-496a-b04a-c69eb77d268c,208VP0000X,Secondary,Psychiatry,2023-05-16,2025-06-28
e6e41085-83a3-484a-b052-6d30de376fa6,35b5dcc3-2e76-4bbb-bf36-26f89616829a,207R00000X,Primary,Internal Medicine,2016-09-04,
ca19f760-e0c5-43bc-8752-ee5d4ba35736,02fc0667-ddf9-4c53-bcc8-842484847d59,207V00000X,Primary,Obstetrics & Gynecology,2020-04-17,
1be2abf6-fda2-4233-98f0-c4dfeaf57496,44eed989-ca63-4595-9539-424b537b149b,207Q00000X,Primary,Family Medicine,2019-07-22,
51ed7982-2bd0-4eaf-96df-27eae38f7e70,08858516-2b1a-4af5-98e6-cc21e4fac9ed,208VP0000X,Secondary,Psychiatry,2022-01-05,
dd58110d-c8f7-454f-8731-3a1a29e0bc55,540d2533-4e02-475a-981f-0be107e7911a,207V00000X,Primary,Obstetrics & Gynecology,2020-10-22,
9d656c3c-569f-4f12-a059-a2b3288bfe94,d8c26dbf-ad74-49f6-ba91-c37b0d0fca8c,207V00000X,Primary,Obstetrics & Gynecology,2019-06-26,
78d41bcc-72ef-40fc-87d1-6cb1171846b9,75056454-9cf6-45cb-976e-57ef6da98079,207Q00000X,Primary,Family Medicine,2017-12-02,
88daa549-e8d4-4712-8588-465034ab56ff,80b1dfe3-f8d1-4a5b-b47b-e382bed986ad,207V00000X,Primary,Obstetrics & Gynecology,2019-06-24,2023-02-22
6bd3ec2f-32e9-4295-8f4a-f082097fc30b,9099d969-53a7-4af4-b209-d35e295e54f8,208VP0000X,Secondary,Psychiatry,2025-05-31,
f492185d-80fa-4f18-9e39-3005765192e8,d3944154-9995-4403-99eb-4251090a7a75,208C00000X,Secondary,Cardiology,2020-02-22,
dd8ea63f-0a29-4835-b49e-059960ff44e1,d3863180-db97-4ce3-a028-55e599a0099f,207N00000X,Primary,Pediatrics,2020-11-09,
07b0abc2-413e-4e8c-a592-b46a1f6a3781,e7a2416d-5795-4d91-a5de-695973f2dc0f,208C00000X,Secondary,Cardiology,2018-02-17,2023-11-03
2c2790ab-5fb8-4de1-a089-f75d2893fdf6,2dc1e4f8-c33c-4edf-8e48-006401995dd8,208C00000X,Secondary,Cardiology,2022-10-13,
616b5dd3-949c-4ce8-bd75-c81f4ddfb334,21b11f33-8a16-4f04-8ec3-1d5cfaf507af,208D00000X,Secondary,General Practice,2021-08-16,
0bb76a92-1362-46c6-a4b6-5a969aff458e,7918816a-674a-469d-92b1-9d90fd2e176d,207V00000X,Primary,Obstetrics & Gynecology,2021-02-03,
4a75e4ba-c53b-4fc2-96d9-9fae3d4c1e44,3e776b8a-0c8a-40ea-b12a-e3a994d14cf1,207V00000X,Primary,Obstetrics & Gynecology,2023-09-08,
3bf7197a-2e48-4858-94e5-36221d595c95,39d68e22-d877-44ff-8961-dadaf130b0c6,208Z00000X,Secondary,Geriatric Medicine,2016-04-08,2017-03-06
08bfc7c0-24c0-4e77-99c3-6a98cbe7b754,302f91bb-e406-40db-9499-1ba8d86835a8,207V00000X,Primary,Obstetrics & Gynecology,2017-03-03,
1814f93a-ad62-4857-81ce-b254b176be10,530ed45f-d477-4a6c-997f-a6abe40228ac,208C00000X,Secondary,Cardiology,2021-09-01,
1b008f8c-4c1b-40b9-a293-a5cc2a4e61c5,f5e188a3-334f-4e50-81e5-d226518321f7,208Z00000X,Secondary,Geriatric Medicine,2023-05-28,
eb226126-381e-4d94-b650-6a6bdf6ba03e,08532a38-8d3b-47f7-b220-6313980dba60,208C00000X,Secondary,Cardiology,2023-04-25,
be795641-5bf7-4ab5-b864-4faad4c98894,2b3d2598-696c-47f5-88cb-96dd27c2a40e,207Q00000X,Primary,Family Medicine,2020-03-22,
bf572fd7-232d-4748-aaa1-1b779c4ca604,ae600708-c7cc-4b92-b4ce-2fbe02d806a3,208C00000X,Secondary,Cardiology,2018-03-12,
26e24595-c2fa-4b3e-b78f-43ab3e6ab8d5,75dde9ce-0b8e-4232-ac35-34f9eba2fc55,208D00000X,Secondary,General Practice,2024-05-28,
8ab09042-98ec-4745-a7fd-c7e74711e974,0b035238-2a29-4cc8-957d-406c152d8997,208D00000X,Secondary,General Practice,2015-10-05,
2ffd5692-0d1e-432e-965b-00e32fa8609a,a421967a-1fd7-46e2-a52b-57271aee4a67,207N00000X,Primary,Pediatrics,2023-10-18,
69d91cc8-a532-41b3-b213-9dc6911118da,0cb2001e-2f47-4b57-9138-0fc322ac6cc4,207N00000X,Primary,Pediatrics,2022-06-18,
48020718-b7b6-4989-8500-dc79f62ad4d0,ade52e30-df25-47f9-8a79-1f1c15d0dcd1,208D00000X,Secondary,General Practice,2018-09-25,2022-04-09
c6718bf0-c314-4a6a-8a89-c58f32d59b22,84ffc265-870b-4f7d-bc13-df87047ce89c,207V00000X,Primary,Obstetrics & Gynecology,2015-07-26,
93f97b41-58a7-48e1-9d14-4c5c83019eff,4d0c6c7f-afea-4683-95df-36292f6dbcc4,207V00000X,Primary,Obstetrics & Gynecology,2022-05-03,
de1aaf22-2fe1-4693-b651-9be605cb1194,675b2296-faab-489f-bd4f-038e9e143a3b,207N00000X,Primary,Pediatrics,2017-11-30,
8d440fb9-9f05-4c75-928d-b1f81753ec2e,fb9e07e3-7a78-4592-9cbf-5285fe68cab6,207R00000X,Primary,Internal Medicine,2025-01-25,
259750ef-e816-493c-bc38-44dabadf0cbd,257fd36a-1b76-41a4-b978-233f9a5062ae,207N00000X,Primary,Pediatrics,2023-03-18,
3231823c-a578-43d8-89b9-25c8539a5fa6,3d48afff-dabc-4628-9cce-76babb5ba7da,208Z00000X,Secondary,Geriatric Medicine,2022-11-12,2023-04-27
df7e5daf-e70a-4ee1-bde2-c617caa193ea,d9a8ead7-6469-41c6-9905-3fe6368dcbf7,207Q00000X,Primary,Family Medicine,2023-10-11,2025-03-23
ccfaf02f-6a90-4316-9f4d-e8e3515f1443,407a5b3a-3dd9-482a-8a7c-a96326376f5c,208Z00000X,Secondary,Geriatric Medicine,2020-07-13,2021-07-19
ef956641-161d-4dd8-b67e-53e0c3b7bcd9,68be2c68-6cb5-4b13-be52-fa40f6326e6c,207Q00000X,Primary,Family Medicine,2018-09-20,2020-11-28
7f6ec3ed-15f5-4b7f-98e1-268b6faf11db,4b3f25de-68a9-45c6-9400-26c4785811a2,208D00000X,Secondary,General Practice,2019-06-15,2021-07-28
6181fe4f-9817-4648-a78e-bf299fd9a45b,ebca4ee0-735b-46b1-91ff-a76a379a2a30,207N00000X,Primary,Pediatrics,2016-06-28,
397d7046-a1ae-44ce-85a8-93cac39538a5,80b52183-86d7-49ee-b07b-2a8e086795d4,207V00000X,Primary,Obstetrics & Gynecology,2021-04-10,
ec26122b-18fe-4c7a-ba7e-122c618da46d,764f2dd9-c4ba-4646-9c16-bb7f9fb29ecb,208C00000X,Secondary,Cardiology,2016-05-17,
0a055bc5-bf18-4bd2-811c-792f207befe1,6b6ba6f0-b3ba-4f08-86dc-898c14ebf703,208Z00000X,Secondary,Geriatric Medicine,2025-05-06,2025-05-08
e34f67ef-1496-4933-9630-15aea63cf1bb,5dc83f78-7f09-4e26-b47b-dd6c11acedfd,207Q00000X,Primary,Family Medicine,2017-05-01,
0ac89a3b-6f49-4fbf-a8d5-94d1c1001ac9,6fb834c6-6668-476f-b6c7-5e9fead4f757,207V00000X,Primary,Obstetrics & Gynecology,2021-07-17,
cbad2b90-d98d-46e4-99b7-a96ecec2e3e6,ccac904c-7a9d-43c2-8338-a2901226b810,207R00000X,Primary,Internal Medicine,2021-10-02,
704b527e-3cfa-44be-82f0-e8ee1189512b,b5212819-67eb-4958-b8bc-b91b22822659,208C00000X,Secondary,Cardiology,2022-08-14,
371b2c7a-9269-4675-83cd-290b2978d43a,dc319777-0a97-4dc0-b9cd-c10c63f8916c,207N00000X,Primary,Pediatrics,2023-03-26,
1119dd96-238c-466e-a119-52ca4e4fa7b6,5b2c39e9-378e-476f-838d-4dead126e1bb,208VP0000X,Secondary,Psychiatry,2018-05-30,
f145d83e-f915-4cd6-92d6-c8375cd45ef5,e456bcda-3e60-48de-a255-f20a49a32e37,207V00000X,Primary,Obstetrics & Gynecology,2016-12-09,2024-02-16
a684ef45-405c-4e9e-8668-c06343110239,437cebe7-4c21-4dc4-96c6-74b3af41e85e,208VP0000X,Secondary,Psychiatry,2024-09-20,
add8a644-a387-4e6e-98fe-90758280650e,317d516c-0e34-4d26-a146-47a253cd9cd8,207R00000X,Primary,Internal Medicine,2018-12-19,
0582051c-a922-41a1-bd0f-d54c76134008,6f3db4f9-434d-4420-a368-9439676c6bf0,208C00000X,Secondary,Cardiology,2019-06-20,
1986470e-1613-46c1-892c-e757ec08bd75,186fbc36-2ba9-4e2b-9fde-07676458a311,208VP0000X,Secondary,Psychiatry,2024-05-08,
36b7b987-94bc-446b-aded-851ca11e27ca,34316fe8-bbdd-4000-9e22-5c1e443c0070,208D00000X,Secondary,General Practice,2025-05-03,
765af024-5279-4e05-bc17-12ad32559fd3,de567465-17a7-40b5-b6ef-c175687e77ff,208C00000X,Secondary,Cardiology,2019-02-28,2024-09-28
ef27acea-6479-4dea-8be3-ab291d43ccc1,1edfbd6b-815a-441a-965d-f699c4267a67,208D00000X,Secondary,General Practice,2021-01-23,
65a1bb3d-9dd8-4eca-963f-50fecd2d3fca,36dc1282-f683-4eb6-9690-4ffb575efbe0,207R00000X,Primary,Internal Medicine,2018-02-15,
4a0628d3-3e39-4163-b81d-501e4b765ee4,d9454ca3-b8b5-464e-8448-c4d803651338,208D00000X,Secondary,General Practice,2016-03-27,
3f30fac3-12b2-4ec5-aa1f-4776bc2e0a2b,59fe417e-5525-4d2d-b476-09f86ed6331d,208Z00000X,Secondary,Geriatric Medicine,2022-02-24,2022-11-19
67bac307-a3c6-4c9d-a969-da21c01cff85,556c34db-6ecd-42ce-a490-8b3f3640c548,208VP0000X,Secondary,Psychiatry,2022-06-12,
61cbe135-d868-4985-bf6d-ae85794d6dbc,a736b778-2cc3-4c50-a213-03f770d78c02,208C00000X,Secondary,Cardiology,2023-06-24,2023-08-01
83b7c9c4-c59d-4b06-8706-2974ead30df2,30ad6681-b008-4aac-ba04-6fd60534d654,207R00000X,Primary,Internal Medicine,2017-07-23,2019-12-29
e7737707-d528-47dc-ae47-06e027d81ff7,f9dc2cc4-799a-492f-8a28-b980feae8981,207R00000X,Primary,Internal Medicine,2016-11-21,
bb9ef9d7-e867-4d13-a891-aa7f59de1179,0acd13d7-7c24-4221-8ccf-ca9fd6d9c8b1,208D00000X,Secondary,General Practice,2023-08-18,
921798c3-8d09-47b6-8fb3-0454482c134d,3cbf15d7-d67e-4c8e-afba-a23154dbd4d7,208Z00000X,Secondary,Geriatric Medicine,2020-02-03,2022-07-26
6c2c8ad3-c8d4-43c3-9761-8ce3adbd1d50,22eee5f8-f0f5-46bf-aa50-03adc29c05ac,207R00000X,Primary,Internal Medicine,2017-08-17,2018-08-18
6af43a7b-8e9f-491f-a9a3-60061a15d668,1c84679d-a979-4c88-8952-a5a2dea9c8c0,207V00000X,Primary,Obstetrics & Gynecology,2021-12-04,
528de683-e617-42c6-aac5-ec8e2ddb7945,d73424ae-d607-4bc7-8037-f687d571ff38,207N00000X,Primary,Pediatrics,2018-10-19,
4c331212-2283-4919-85af-6ffd1e5d3451,68557970-165f-4682-9d9a-a1b95579bbb1,208Z00000X,Secondary,Geriatric Medicine,2025-01-30,
693d18c0-9cea-4fdc-9ca1-cf617042da3b,3ee7d733-2dc3-4f57-9854-1e337144d637,207Q00000X,Primary,Family Medicine,2015-09-27,
ec51bd3e-0dac-4430-822c-895a3ba37cca,2dbd8fef-bf8b-44ba-8033-5d1ce3b86859,208D00000X,Secondary,General Practice,2017-07-21,
c3f02740-2adb-4da7-82ed-817e37447ab1,2fcff988-746e-44ad-8ee7-393545510d1a,207R00000X,Primary,Internal Medicine,2020-07-10,
ef38e539-e6f2-41ea-ae19-f9d09b95d94c,d48ab42e-c1e1-4bb9-b926-d35d8db86c7f,207Q00000X,Primary,Family Medicine,2024-08-09,
f12a5a03-df8a-4a69-b655-0a53d8332796,967d8163-78cc-4e3e-beb3-0f8cd358d5b0,208D00000X,Secondary,General Practice,2015-11-10,
8a668cc1-ec8a-4aeb-9895-2fe7c996d539,0bb8b997-e994-4252-8e9f-230d39dd2bcd,207N00000X,Primary,Pediatrics,2017-03-27,
e71f9607-c8ca-4ee8-b88f-c06a239242b2,546d3bd2-d6c0-48b8-b4ab-4f3fa3fded1c,208D00000X,Secondary,General Practice,2025-03-31,2025-04-27
0b970fa1-c576-48c9-aea7-83614ff270d7,f0b19c2f-a87d-44a0-bb39-c543ca0ae5b2,208VP0000X,Secondary,Psychiatry,2025-03-18,
f81313e9-3ace-4f41-ad1a-b90388fae037,3e4883ca-bfc5-45f7-979c-1d5c774ee737,208VP0000X,Secondary,Psychiatry,2021-07-14,
